,gameMode_name,team_0_cards_0_name,team_0_cards_1_name,team_0_cards_2_name,team_0_cards_3_name,team_0_cards_4_name,team_0_cards_5_name,team_0_cards_6_name,team_0_cards_7_name,opponent_0_cards_0_name,opponent_0_cards_1_name,opponent_0_cards_2_name,opponent_0_cards_3_name,opponent_0_cards_4_name,opponent_0_cards_5_name,opponent_0_cards_6_name,opponent_0_cards_7_name,team_0_crowns,opponent_0_crowns
17,Ladder,Baby Dragon,Barbarian Barrel,Fireball,Bomb Tower,Graveyard,Ice Wizard,Tornado,Knight,Bandit,Wall Breakers,Zap,Bats,Arrows,Prince,Musketeer,Mega Knight,1.0,2.0
18,Ladder,Baby Dragon,Barbarian Barrel,Fireball,Bomb Tower,Graveyard,Ice Wizard,Tornado,Knight,Royal Hogs,Royal Recruits,Zappies,Flying Machine,Fireball,Electro Spirit,Goblin Cage,Barbarian Barrel,1.0,0.0
19,Ladder,Baby Dragon,Barbarian Barrel,Fireball,Bomb Tower,Graveyard,Ice Wizard,Tornado,Knight,Electro Giant,Dark Prince,Mega Minion,Barbarian Barrel,Goblin Cage,Tornado,Lightning,Baby Dragon,1.0,0.0
20,Ladder,Baby Dragon,Barbarian Barrel,Fireball,Bomb Tower,Graveyard,Ice Wizard,Tornado,Knight,Skeleton Army,Goblin Barrel,Arrows,Zap,Mega Minion,Giant,Sparky,Minion Horde,0.0,1.0
21,Ladder,Baby Dragon,Barbarian Barrel,Fireball,Bomb Tower,Graveyard,Ice Wizard,Tornado,Knight,Royal Giant,Fireball,Fisherman,Barbarian Barrel,Archer Queen,Electro Spirit,Dark Prince,Mega Minion,1.0,0.0
22,Ladder,Baby Dragon,Barbarian Barrel,Fireball,Bomb Tower,Graveyard,Ice Wizard,Tornado,Knight,Skeleton King,Baby Dragon,Ice Wizard,Tombstone,Graveyard,Poison,Barbarian Barrel,Tornado,0.0,1.0
23,Ladder,Baby Dragon,Barbarian Barrel,Fireball,Bomb Tower,Graveyard,Ice Wizard,Tornado,Knight,Bandit,Ram Rider,Cannon Cart,Electro Wizard,Fireball,Golden Knight,Mother Witch,Barbarian Barrel,1.0,0.0
24,Ladder,Baby Dragon,Barbarian Barrel,Fireball,Bomb Tower,Graveyard,Ice Wizard,Tornado,Knight,Zap,Bandit,Archer Queen,Battle Ram,Electro Wizard,Royal Ghost,P.E.K.K.A,Fireball,0.0,1.0
25,ClanWar_BoatBattle,Giant Skeleton,Mirror,Electro Spirit,Elixir Collector,Inferno Dragon,Ice Spirit,Rage,Fire Spirit,Baby Dragon,Mega Knight,Inferno Dragon,Princess,Balloon,Spear Goblins,P.E.K.K.A,Valkyrie,3.0,
26,ClanWar_BoatBattle,Giant Skeleton,Mirror,Electro Spirit,Elixir Collector,Inferno Dragon,Ice Spirit,Rage,Fire Spirit,Wizard,Dark Prince,Firecracker,Barbarians,Witch,Ram Rider,Goblin Barrel,Battle Ram,3.0,
27,ClanWar_BoatBattle,Electro Dragon,Knight,Skeletons,Night Witch,Musketeer,Electro Spirit,Mega Knight,Ice Wizard,Elixir Golem,Fireball,Battle Healer,Electro Dragon,Baby Dragon,Tornado,Barbarian Hut,Barbarian Barrel,,3.0
28,ClanWar_BoatBattle,Electro Dragon,Knight,Skeletons,Night Witch,Musketeer,Electro Spirit,Mega Knight,Ice Wizard,Miner,Spear Goblins,Inferno Dragon,Balloon,Goblin Cage,Bats,Mega Minion,Fireball,,0.0
29,ClanWar_BoatBattle,Electro Dragon,Knight,Skeletons,Night Witch,Musketeer,Electro Spirit,Mega Knight,Ice Wizard,Mega Knight,Wizard,Minions,Goblin Barrel,Prince,Skeletons,Giant Snowball,Ram Rider,,0.0
30,ClanWar_BoatBattle,Electro Dragon,Knight,Skeletons,Night Witch,Musketeer,Electro Spirit,Mega Knight,Ice Wizard,Dark Prince,Inferno Dragon,Knight,Balloon,Sparky,Skeleton Army,Valkyrie,Freeze,,3.0
31,ClanWar_BoatBattle,Electro Dragon,Knight,Skeletons,Night Witch,Musketeer,Electro Spirit,Mega Knight,Ice Wizard,Lumberjack,Electro Wizard,Miner,Bowler,Electro Giant,Royal Giant,Elite Barbarians,Royal Ghost,,0.0
32,ClanWar_BoatBattle,Electro Dragon,Knight,Skeletons,Night Witch,Musketeer,Electro Spirit,Mega Knight,Ice Wizard,Hog Rider,Arrows,Giant Skeleton,Mini P.E.K.K.A,Mega Minion,Battle Ram,P.E.K.K.A,Hunter,,0.0
33,ClanWar_BoatBattle,Electro Dragon,Knight,Skeletons,Night Witch,Musketeer,Electro Spirit,Mega Knight,Ice Wizard,Mini P.E.K.K.A,Giant,Witch,Hunter,Minion Horde,Knight,Hog Rider,Goblin Giant,,0.0
34,ClanWar_BoatBattle,Electro Dragon,Knight,Skeletons,Night Witch,Musketeer,Electro Spirit,Mega Knight,Ice Wizard,Prince,Baby Dragon,Royal Recruits,Minions,Barbarians,Wizard,Bowler,Skeleton Army,,0.0
0,Ladder,Royal Hogs,Zappies,Royal Recruits,Arrows,Goblin Cage,Flying Machine,Fireball,Barbarian Barrel,Fireball,Golden Knight,Fisherman,The Log,Royal Giant,Hunter,Electro Spirit,Spear Goblins,1.0,0.0
1,Ladder,Valkyrie,Spear Goblins,Bats,Wall Breakers,Miner,Fireball,Tesla,The Log,Goblin Drill,The Log,Inferno Tower,Skeletons,Bomber,Bandit,Rocket,Fire Spirit,0.0,1.0
2,TeamVsTeamLadder,Valkyrie,Spear Goblins,Bats,Wall Breakers,Miner,Fireball,Tesla,The Log,Dart Goblin,Royal Giant,Wizard,Electro Wizard,Goblin Barrel,Mirror,Mini P.E.K.K.A,Skeleton Army,0.0,1.0
3,TeamVsTeamLadder,Lava Hound,Inferno Dragon,Tombstone,Fireball,Guards,Balloon,Zap,Minions,Bomber,Mega Knight,Minion Horde,Freeze,Poison,Witch,Wizard,Royal Recruits,3.0,0.0
4,TeamVsTeamLadder,Valkyrie,Spear Goblins,Bats,Wall Breakers,Miner,Fireball,Tesla,The Log,Valkyrie,Wizard,Mini P.E.K.K.A,Skeleton Barrel,Witch,Lumberjack,Ram Rider,Furnace,1.0,0.0
5,Friendly,Valkyrie,Spear Goblins,Bats,Wall Breakers,Miner,Fireball,Tesla,The Log,Giant,Dark Prince,Electro Dragon,Fireball,Mega Minion,Prince,Miner,Zap,1.0,0.0
6,Friendly,Royal Hogs,Valkyrie,Zappies,Rascals,Flying Machine,Goblin Hut,Fireball,Arrows,Electro Dragon,Balloon,Bowler,Lumberjack,Inferno Dragon,Freeze,Barbarian Barrel,Tornado,3.0,0.0
7,Friendly,Lava Hound,Arrows,Electro Dragon,Flying Machine,Skeleton Dragons,Tombstone,Barbarians,Miner,Baby Dragon,Barbarian Barrel,Ice Wizard,Valkyrie,Poison,Tombstone,Tornado,Graveyard,2.0,0.0
8,Friendly,Royal Hogs,Zappies,Royal Recruits,Arrows,Goblin Cage,Flying Machine,Fireball,Barbarian Barrel,Balloon,Lumberjack,Electro Dragon,Inferno Dragon,Barbarian Barrel,Bowler,Freeze,Tornado,1.0,2.0
9,Friendly,Poison,P.E.K.K.A,Mother Witch,Electro Wizard,Bandit,Ram Rider,Dark Prince,Barbarian Barrel,Spear Goblins,Knight,The Log,Miner,Fireball,Wall Breakers,Hunter,Cannon Cart,1.0,0.0
10,Ladder,Royal Hogs,Zappies,Royal Recruits,Arrows,Goblin Cage,Flying Machine,Fireball,Barbarian Barrel,Firecracker,Hog Rider,Valkyrie,Tesla,Skeletons,Fire Spirit,The Log,Earthquake,1.0,0.0
11,Ladder,Royal Hogs,Zappies,Royal Recruits,Arrows,Goblin Cage,Flying Machine,Fireball,Barbarian Barrel,Royal Ghost,Bandit,Fireball,Ram Rider,Bats,Zap,Mega Knight,Archer Queen,3.0,1.0
12,Ladder,Royal Hogs,Zappies,Royal Recruits,Arrows,Goblin Cage,Flying Machine,Fireball,Barbarian Barrel,Tornado,Earthquake,Electro Giant,Fire Spirit,Archer Queen,Goblin Cage,The Log,Skeletons,1.0,0.0
13,Ladder,Royal Hogs,Zappies,Royal Recruits,Arrows,Goblin Cage,Flying Machine,Fireball,Barbarian Barrel,Lava Hound,Tombstone,Arrows,Mega Minion,Balloon,Miner,Fireball,Minions,1.0,3.0
14,Ladder,Royal Hogs,Zappies,Royal Recruits,Arrows,Goblin Cage,Flying Machine,Fireball,Barbarian Barrel,Tesla,Goblin Barrel,Rocket,Valkyrie,Skeletons,The Log,Electro Spirit,Princess,1.0,0.0
15,Ladder,Royal Hogs,Zappies,Royal Recruits,Arrows,Goblin Cage,Flying Machine,Fireball,Barbarian Barrel,Mega Knight,Goblin Barrel,Arrows,Prince,Princess,Skeleton Army,Bats,Dart Goblin,0.0,1.0
16,Ladder,Royal Hogs,Zappies,Royal Recruits,Arrows,Goblin Cage,Flying Machine,Fireball,Barbarian Barrel,Ice Golem,Hog Rider,Musketeer,Fireball,Cannon,Ice Spirit,Skeletons,The Log,1.0,0.0
17,Ladder,Royal Hogs,Zappies,Royal Recruits,Arrows,Goblin Cage,Flying Machine,Fireball,Barbarian Barrel,Elixir Golem,Inferno Dragon,Arrows,Elite Barbarians,Electro Dragon,Heal Spirit,Rage,Battle Healer,1.0,3.0
18,Ladder,Royal Hogs,Zappies,Royal Recruits,Arrows,Goblin Cage,Flying Machine,Fireball,Barbarian Barrel,Lava Hound,Balloon,Skeleton Dragons,Zap,Tombstone,Fireball,Barbarians,Mega Minion,2.0,1.0
19,Ladder,Royal Hogs,Zappies,Royal Recruits,Arrows,Goblin Cage,Flying Machine,Fireball,Barbarian Barrel,Giant,Inferno Dragon,Skeleton Army,Arrows,Graveyard,Witch,Fireball,Dark Prince,0.0,1.0
20,TeamVsTeamLadder,Skeletons,The Log,Fireball,Electro Spirit,Mother Witch,Mega Minion,Royal Giant,Fisherman,Electro Wizard,Lumberjack,Barbarian Barrel,Valkyrie,Furnace,Fireball,Baby Dragon,Balloon,2.0,0.0
21,TeamVsTeamLadder,Royal Hogs,Zappies,Royal Recruits,Arrows,Goblin Cage,Flying Machine,Fireball,Barbarian Barrel,Baby Dragon,Hog Rider,Miner,Electro Wizard,Wizard,Ram Rider,Valkyrie,Bowler,3.0,0.0
22,TeamVsTeamLadder,Golden Knight,Ice Wizard,Witch,Baby Dragon,Skeleton Barrel,Mirror,Clone,Magic Archer,Skeleton Barrel,The Log,Fire Spirit,Mirror,Clone,Rage,Electro Spirit,Skeletons,0.0,1.0
23,TeamVsTeamLadder,Golden Knight,Ice Wizard,Witch,Baby Dragon,Skeleton Barrel,Mirror,Clone,Magic Archer,Fire Spirit,Electro Spirit,The Log,Royal Delivery,Royal Hogs,Earthquake,Hunter,Bomber,1.0,0.0
24,Ladder,Royal Hogs,Zappies,Royal Recruits,Arrows,Goblin Cage,Flying Machine,Fireball,Barbarian Barrel,Royal Ghost,Barbarian Barrel,Mega Minion,Bandit,Lightning,Mega Knight,Ram Rider,Archer Queen,3.0,1.0
25,ClanWar_BoatBattle,Barbarians,Mini P.E.K.K.A,Giant,Hog Rider,Royal Giant,Musketeer,Sparky,Minion Horde,Mirror,Goblin Gang,Dart Goblin,Prince,Sparky,Minion Horde,Poison,Elite Barbarians,,3.0
26,ClanWar_BoatBattle,Barbarians,Mini P.E.K.K.A,Giant,Hog Rider,Royal Giant,Musketeer,Sparky,Minion Horde,Battle Healer,Spear Goblins,Witch,Hog Rider,Executioner,Knight,Golem,Inferno Dragon,,3.0
27,ClanWar_BoatBattle,Barbarians,Mini P.E.K.K.A,Giant,Hog Rider,Royal Giant,Musketeer,Sparky,Minion Horde,Elixir Golem,Balloon,Night Witch,Skeleton Army,Mother Witch,Mega Knight,Minion Horde,Princess,,3.0
28,ClanWar_BoatBattle,Barbarians,Mini P.E.K.K.A,Giant,Hog Rider,Royal Giant,Musketeer,Sparky,Minion Horde,Elite Barbarians,Ice Wizard,Electro Wizard,Goblin Barrel,Baby Dragon,Ram Rider,Magic Archer,Valkyrie,,0.0
29,ClanWar_BoatBattle,Barbarians,Mini P.E.K.K.A,Giant,Hog Rider,Royal Giant,Musketeer,Sparky,Minion Horde,Mega Knight,Lumberjack,Electro Wizard,Witch,Bandit,Baby Dragon,Magic Archer,Prince,,3.0
30,ClanWar_BoatBattle,Barbarians,Mini P.E.K.K.A,Giant,Hog Rider,Royal Giant,Musketeer,Sparky,Minion Horde,Giant Skeleton,Valkyrie,Magic Archer,Night Witch,Spear Goblins,Lightning,Goblin Hut,Hog Rider,,0.0
31,ClanWar_BoatBattle,Barbarians,Mini P.E.K.K.A,Giant,Hog Rider,Royal Giant,Musketeer,Sparky,Minion Horde,Dark Prince,Musketeer,Miner,Mega Knight,Dart Goblin,The Log,Executioner,Arrows,,0.0
32,ClanWar_BoatBattle,Barbarians,Mini P.E.K.K.A,Giant,Hog Rider,Royal Giant,Musketeer,Sparky,Minion Horde,Musketeer,Battle Ram,Night Witch,Bandit,Lightning,Electro Wizard,Firecracker,Guards,,3.0
33,ClanWar_BoatBattle,Barbarians,Mini P.E.K.K.A,Giant,Hog Rider,Royal Giant,Musketeer,Sparky,Minion Horde,Wizard,Mega Knight,Knight,Archers,Flying Machine,Fireball,Goblin Gang,Prince,,0.0
34,ClanWar_BoatBattle,Barbarians,Mini P.E.K.K.A,Giant,Hog Rider,Royal Giant,Musketeer,Sparky,Minion Horde,Giant,Bomber,Fire Spirit,Barbarians,Minion Horde,Tesla,Elite Barbarians,Arrows,,3.0
0,Ladder,Inferno Dragon,Balloon,Arrows,Miner,Lava Hound,Guards,Fireball,Skeleton Dragons,Bowler,Baby Dragon,Tornado,Graveyard,Inferno Dragon,Zappies,Valkyrie,Freeze,2.0,1.0
1,Ladder,Inferno Dragon,Balloon,Arrows,Miner,Lava Hound,Guards,Fireball,Skeleton Dragons,Mega Minion,Lava Hound,Skeleton Dragons,Fireball,Tombstone,Balloon,Barbarians,Zap,3.0,0.0
2,Ladder,Inferno Dragon,Balloon,Arrows,Miner,Lava Hound,Guards,Fireball,Skeleton Dragons,Golden Knight,Furnace,Mother Witch,Goblin Hut,Barbarian Barrel,Lightning,Mega Minion,Goblin Giant,0.0,1.0
3,TripleElixir_Ladder,Skeleton Dragons,Flying Machine,Golem,Archer Queen,Poison,The Log,Ram Rider,Guards,P.E.K.K.A,Valkyrie,Wizard,Electro Wizard,Ice Spirit,Fireball,Arrows,Zap,0.0,1.0
4,TripleElixir_Ladder,Zap,Fireball,Lava Hound,Balloon,Electro Wizard,Dark Prince,Mega Minion,Miner,Barbarians,Electro Giant,Tornado,Fireball,Poison,Executioner,Goblin Cage,Minion Horde,3.0,2.0
5,TripleElixir_Ladder,Elixir Golem,Battle Healer,Electro Dragon,Inferno Dragon,Arrows,Barbarian Barrel,Rage,Night Witch,Hog Rider,Knight,Barbarians,Lightning,The Log,Musketeer,Minions,Arrows,1.0,3.0
6,TripleElixir_Ladder,Electro Giant,Bomber,Lightning,Baby Dragon,Mother Witch,Mini P.E.K.K.A,Goblin Cage,Tornado,Royal Recruits,Barbarian Barrel,Fireball,Flying Machine,Zappies,Goblin Cage,Skeleton Dragons,Clone,0.0,3.0
7,RAMRIDER_Rage_Buff_Tournament,Ram Rider,The Log,Archer Queen,Electro Wizard,Giant Snowball,Bowler,Mega Knight,Cannon,Ram Rider,Archer Queen,Giant Snowball,Electro Spirit,Bandit,Royal Ghost,Mega Knight,Lightning,1.0,0.0
8,RAMRIDER_Rage_Buff_Tournament,Ram Rider,The Log,Archer Queen,Electro Wizard,Giant Snowball,Bowler,Mega Knight,Cannon,Ram Rider,Archers,Cannon,The Log,Electro Wizard,Golden Knight,Goblin Barrel,Skeleton Army,1.0,0.0
9,RAMRIDER_Rage_Buff_Tournament,Ram Rider,The Log,Archer Queen,Electro Wizard,Giant Snowball,Bowler,Mega Knight,Cannon,Ram Rider,P.E.K.K.A,Magic Archer,Bandit,Royal Ghost,Poison,Zap,Electro Wizard,0.0,1.0
10,RAMRIDER_Rage_Buff_Tournament,Ram Rider,The Log,Archer Queen,Electro Wizard,Giant Snowball,Bowler,Mega Knight,Cannon,Ram Rider,Archer Queen,Electro Spirit,Royal Ghost,Electro Wizard,Bandit,Mega Knight,Lightning,0.0,1.0
11,RAMRIDER_Rage_Buff_Tournament,Ram Rider,The Log,Archer Queen,Electro Wizard,Giant Snowball,Bowler,Mega Knight,Cannon,Ram Rider,Mega Knight,Electro Wizard,Barbarian Barrel,Royal Ghost,Bandit,Fireball,Archer Queen,1.0,0.0
12,RAMRIDER_Rage_Buff_Tournament,Ram Rider,The Log,Archer Queen,Electro Wizard,Giant Snowball,Bowler,Mega Knight,Cannon,Ram Rider,The Log,Princess,Mega Knight,Skeleton Army,Mini P.E.K.K.A,Zap,Electro Wizard,3.0,0.0
13,RAMRIDER_Rage_Buff_Tournament,Ram Rider,The Log,Archer Queen,Electro Wizard,Giant Snowball,Bowler,Mega Knight,Cannon,Ram Rider,Golden Knight,Princess,Electro Wizard,Mega Knight,Magic Archer,Inferno Tower,Electro Giant,1.0,0.0
14,RAMRIDER_Rage_Buff_Tournament,Ram Rider,The Log,Archer Queen,Electro Wizard,Giant Snowball,Bowler,Mega Knight,Cannon,Ram Rider,Bandit,The Log,Skeletons,Earthquake,Dart Goblin,Tesla,Mega Knight,3.0,0.0
15,RAMRIDER_Rage_Buff_Tournament,Ram Rider,The Log,Archer Queen,Electro Wizard,Giant Snowball,Bowler,Mega Knight,Cannon,Ram Rider,P.E.K.K.A,Bomber,Bandit,Lightning,Baby Dragon,Barbarian Barrel,Cannon,1.0,0.0
16,Ladder,Inferno Dragon,Balloon,Arrows,Miner,Lava Hound,Guards,Fireball,Skeleton Dragons,Golem,Night Witch,Mega Minion,Lumberjack,Bomber,Arrows,Zap,Elite Barbarians,2.0,1.0
17,Ladder,Inferno Dragon,Balloon,Arrows,Miner,Lava Hound,Guards,Fireball,Skeleton Dragons,Golem,Baby Dragon,Electro Dragon,Cannon Cart,Mega Minion,Elite Barbarians,Barbarian Barrel,Tornado,3.0,2.0
18,Ladder,Inferno Dragon,Balloon,Arrows,Miner,Lava Hound,Guards,Fireball,Skeleton Dragons,Goblin Drill,Guards,Fireball,Valkyrie,Wall Breakers,Bomber,Fire Spirit,Tesla,2.0,1.0
19,Ladder,Inferno Dragon,Balloon,Arrows,Miner,Lava Hound,Guards,Fireball,Skeleton Dragons,Valkyrie,Baby Dragon,Archer Queen,Barbarian Barrel,Graveyard,Tombstone,Poison,Tornado,1.0,0.0
20,Ladder,Inferno Dragon,Balloon,Arrows,Miner,Lava Hound,Guards,Fireball,Skeleton Dragons,Electro Giant,Archer Queen,Skeletons,Lightning,Tornado,Goblin Cage,Bomber,Dark Prince,0.0,3.0
21,Ladder,Inferno Dragon,Balloon,Arrows,Miner,Lava Hound,Guards,Fireball,Skeleton Dragons,Electro Giant,Tornado,Witch,Fisherman,Skeleton King,Mega Minion,Lightning,Skeleton Army,1.0,2.0
22,RAMRIDER_Rage_Buff_Tournament,Ram Rider,The Log,Archer Queen,Electro Wizard,Giant Snowball,Bowler,Mega Knight,Cannon,Ram Rider,Goblin Hut,Elixir Golem,Fireball,Tombstone,Royal Hogs,Musketeer,Skeleton Army,1.0,0.0
23,Ladder,Inferno Dragon,Balloon,Arrows,Miner,Lava Hound,Guards,Fireball,Skeleton Dragons,Minions,Cannon Cart,Archer Queen,Miner,Mortar,The Log,Guards,Fireball,3.0,2.0
24,Ladder,Inferno Dragon,Balloon,Arrows,Miner,Lava Hound,Guards,Fireball,Skeleton Dragons,The Log,Ice Wizard,Tornado,X-Bow,Skeletons,Rocket,Tesla,Knight,3.0,0.0
0,Ladder,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,Goblin Barrel,Skeleton Army,Skeleton Barrel,Dart Goblin,Inferno Tower,Princess,The Log,Knight,1.0,0.0
1,Ladder,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,Giant,Graveyard,Skeleton Army,Minions,Archer Queen,Dark Prince,Arrows,Giant Snowball,1.0,0.0
2,Ladder,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,Lava Hound,Balloon,Mega Minion,Minions,Tombstone,Goblin Gang,Lightning,Arrows,1.0,0.0
3,Ladder,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,Lumberjack,Balloon,Electro Dragon,Barbarian Barrel,Tornado,Freeze,Bowler,Inferno Dragon,1.0,0.0
4,Ladder,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,Archer Queen,Electro Wizard,Battle Ram,Arrows,Heal Spirit,Elite Barbarians,Bandit,Royal Ghost,0.0,3.0
5,Ladder,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,Skeleton Barrel,Skeleton Army,Valkyrie,Goblin Barrel,Dart Goblin,Princess,The Log,Inferno Tower,1.0,0.0
6,Ladder,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,The Log,Princess,Royal Ghost,Golden Knight,Lumberjack,Prince,Wizard,Minion Horde,0.0,1.0
7,Ladder,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,Elixir Golem,Arrows,Miner,Battle Healer,Rage,Electro Dragon,Inferno Dragon,Night Witch,2.0,1.0
8,Ladder,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,Valkyrie,Baby Dragon,Archer Queen,Barbarian Barrel,Graveyard,Tombstone,Poison,Tornado,0.0,1.0
9,Ladder,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,Archer Queen,Bandit,Electro Spirit,Barbarian Barrel,Fireball,P.E.K.K.A,Dark Prince,Ram Rider,0.0,1.0
10,Ladder,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,Princess,The Log,Electro Spirit,Guards,Rocket,Tesla,Knight,Goblin Barrel,1.0,0.0
11,Ladder,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,Valkyrie,Goblin Barrel,Skeleton Barrel,The Log,Dart Goblin,Inferno Tower,Skeleton Army,Princess,1.0,0.0
12,Ladder,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,Giant,Bowler,Night Witch,Bats,Arrows,Giant Snowball,Graveyard,Skeleton Army,1.0,2.0
13,Ladder,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,Bandit,Dark Prince,Rascals,Princess,Guards,Rocket,Goblin Barrel,The Log,1.0,0.0
14,Ladder,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,Skeletons,Knight,Tornado,Rocket,Tesla,X-Bow,Archer Queen,The Log,0.0,1.0
15,Ladder,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,Royal Giant,Goblin Cage,Lightning,Baby Dragon,Fisherman,Mother Witch,Dark Prince,Barbarian Barrel,1.0,0.0
16,Ladder,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,Baby Dragon,Barbarian Hut,Electro Dragon,Fireball,Battle Healer,Elixir Golem,Tornado,Barbarian Barrel,1.0,0.0
17,Ladder,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,Hog Rider,Musketeer,Fireball,Ice Golem,Cannon,The Log,Skeletons,Ice Spirit,0.0,1.0
18,Ladder,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,Inferno Dragon,Magic Archer,Fireball,Electro Spirit,Lumberjack,Golden Knight,Ram Rider,Barbarian Barrel,3.0,0.0
19,Ladder,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,Spear Goblins,Wall Breakers,Magic Archer,Tornado,Fireball,Miner,Valkyrie,Bomb Tower,0.0,1.0
20,Ladder,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,Princess,Mega Knight,Royal Giant,Bats,Dart Goblin,Prince,Skeleton Army,Goblin Barrel,1.0,0.0
21,Ladder,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,Balloon,Arrows,Goblin Gang,Minion Horde,Bats,Freeze,Lumberjack,P.E.K.K.A,0.0,2.0
22,Ladder,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,The Log,Princess,Inferno Tower,Valkyrie,Goblin Barrel,Skeleton Barrel,Dart Goblin,Skeleton Army,3.0,0.0
23,Ladder,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,Ice Wizard,Barbarian Barrel,Poison,Baby Dragon,Valkyrie,Tornado,Graveyard,Goblin Cage,0.0,1.0
24,Ladder,Giant Snowball,Royal Delivery,Ice Golem,Bats,Balloon,Hunter,Miner,The Log,Lava Hound,Tombstone,Miner,Arrows,Flying Machine,Guards,Mega Minion,Skeleton Dragons,1.0,0.0
0,Ladder,P.E.K.K.A,Ram Rider,Mother Witch,Fireball,Electro Wizard,Dark Prince,Barbarian Barrel,Bandit,Fireball,Magic Archer,Zap,Electro Wizard,Battle Ram,Bandit,Royal Ghost,P.E.K.K.A,1.0,0.0
1,Ladder,P.E.K.K.A,Ram Rider,Mother Witch,Fireball,Electro Wizard,Dark Prince,Barbarian Barrel,Bandit,Valkyrie,Skeletons,Goblin Drill,Dart Goblin,Wall Breakers,Bats,The Log,Giant Snowball,3.0,0.0
2,Ladder,P.E.K.K.A,Ram Rider,Mother Witch,Fireball,Electro Wizard,Dark Prince,Barbarian Barrel,Bandit,Giant,Prince,Dark Prince,Zap,Electro Wizard,Mega Minion,Miner,Fireball,0.0,1.0
3,Ladder,P.E.K.K.A,Ram Rider,Mother Witch,Fireball,Electro Wizard,Dark Prince,Barbarian Barrel,Bandit,Giant Skeleton,Mega Minion,Golden Knight,Hog Rider,Arrows,Mother Witch,Freeze,Barbarians,3.0,0.0
4,Ladder,P.E.K.K.A,Ram Rider,Mother Witch,Fireball,Electro Wizard,Dark Prince,Barbarian Barrel,Bandit,Golem,Night Witch,Skeleton Barrel,Bats,Guards,Flying Machine,Arrows,Clone,2.0,1.0
5,Friendly,Royal Delivery,Miner,Rascals,Balloon,Giant Snowball,Bats,Inferno Tower,Fisherman,Lava Hound,Bomber,Flying Machine,Inferno Dragon,Goblin Cage,Miner,Guards,Arrows,1.0,0.0
6,Friendly,Dark Prince,Electro Spirit,Fisherman,Lightning,The Log,Mega Minion,Mother Witch,Royal Giant,Bomber,Tornado,Earthquake,Tombstone,Prince,Skeletons,Electro Dragon,Electro Giant,1.0,0.0
7,Ladder,P.E.K.K.A,Ram Rider,Mother Witch,Fireball,Electro Wizard,Dark Prince,Barbarian Barrel,Bandit,Bowler,Balloon,Lumberjack,Baby Dragon,Inferno Dragon,Freeze,Tornado,Barbarian Barrel,1.0,0.0
8,Ladder,P.E.K.K.A,Ram Rider,Mother Witch,Fireball,Electro Wizard,Dark Prince,Barbarian Barrel,Bandit,Golem,Lumberjack,Cannon Cart,Electro Dragon,Baby Dragon,Mega Minion,Tornado,Dark Prince,1.0,0.0
9,Ladder,P.E.K.K.A,Ram Rider,Mother Witch,Fireball,Electro Wizard,Dark Prince,Barbarian Barrel,Bandit,Valkyrie,Goblin Barrel,Ice Spirit,Guards,Rocket,Tesla,The Log,Princess,0.0,1.0
