,0,1,2,3,4,5,6,7,8,9,result
206,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake,1.0,0.0,win
207,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake,0.0,1.0,lose
208,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake,1.0,0.0,win
209,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake,1.0,0.0,win
210,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake,1.0,0.0,win
211,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake,1.0,2.0,lose
212,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake,1.0,0.0,win
213,Archer Queen,The Log,Hog Rider,Knight,Skeletons,Bomb Tower,Fire Spirit,Earthquake,1.0,0.0,win
214,Skeletons,Fire Spirit,Hog Rider,Valkyrie,Firecracker,Tesla,The Log,Earthquake,0.0,1.0,lose
215,Skeletons,Fire Spirit,Hog Rider,Valkyrie,Firecracker,Tesla,The Log,Earthquake,0.0,1.0,lose
216,Skeletons,Fire Spirit,Hog Rider,Valkyrie,Firecracker,Tesla,The Log,Earthquake,2.0,1.0,win
217,Skeletons,Fire Spirit,Hog Rider,Valkyrie,Firecracker,Tesla,The Log,Earthquake,1.0,3.0,lose
218,Skeletons,Ice Spirit,Hog Rider,Valkyrie,Firecracker,Tesla,The Log,Earthquake,0.0,1.0,lose
219,Skeletons,Ice Spirit,Hog Rider,Valkyrie,Firecracker,Tesla,The Log,Earthquake,1.0,0.0,win
220,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,1.0,0.0,win
221,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,1.0,0.0,win
222,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,0.0,1.0,lose
223,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,1.0,0.0,win
224,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,1.0,0.0,win
225,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,0.0,1.0,lose
226,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,0.0,1.0,lose
227,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,0.0,1.0,lose
228,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,1.0,0.0,win
229,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,1.0,0.0,win
230,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,1.0,0.0,win
231,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,0.0,1.0,lose
232,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,1.0,0.0,win
233,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,1.0,0.0,win
234,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,1.0,0.0,win
235,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,3.0,0.0,win
236,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,3.0,0.0,win
237,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,0.0,1.0,lose
238,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,0.0,1.0,lose
239,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,0.0,1.0,lose
240,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,1.0,0.0,win
241,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,1.0,0.0,win
242,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,1.0,0.0,win
243,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,0.0,1.0,lose
244,Graveyard,Valkyrie,Ice Wizard,Baby Dragon,Tombstone,Barbarian Barrel,Tornado,Poison,1.0,0.0,win
245,Lava Hound,Mega Minion,Minions,Valkyrie,Balloon,Tombstone,Zap,Fireball,0.0,1.0,lose
246,Lava Hound,Mega Minion,Minions,Valkyrie,Balloon,Tombstone,Zap,Fireball,1.0,0.0,win
247,Lava Hound,Mega Minion,Minions,Valkyrie,Balloon,Tombstone,Zap,Fireball,2.0,1.0,win
248,Lava Hound,Mega Minion,Minions,Valkyrie,Balloon,Tombstone,Zap,Fireball,1.0,2.0,lose
249,Lava Hound,Mega Minion,Minions,Valkyrie,Balloon,Tombstone,Zap,Fireball,0.0,1.0,lose
250,Lava Hound,Mega Minion,Minions,Valkyrie,Balloon,Tombstone,Zap,Fireball,1.0,0.0,win
251,Lava Hound,Mega Minion,Minions,Valkyrie,Balloon,Tombstone,Zap,Fireball,1.0,0.0,win
252,Lava Hound,Mega Minion,Minions,Valkyrie,Balloon,Tombstone,Zap,Fireball,1.0,2.0,lose
253,Lava Hound,Mega Minion,Minions,Valkyrie,Balloon,Tombstone,Zap,Fireball,3.0,1.0,win
254,Lava Hound,Mega Minion,Minions,Valkyrie,Balloon,Tombstone,Zap,Fireball,1.0,2.0,lose
255,Lava Hound,Mega Minion,Minions,Valkyrie,Balloon,Tombstone,Zap,Fireball,1.0,0.0,win
256,Lava Hound,Mega Minion,Minions,Valkyrie,Balloon,Tombstone,Zap,Fireball,1.0,0.0,win
257,Lava Hound,Mega Minion,Minions,Valkyrie,Balloon,Tombstone,Zap,Fireball,1.0,0.0,win
258,Lava Hound,Mega Minion,Minions,Valkyrie,Balloon,Tombstone,Zap,Fireball,1.0,0.0,win
259,Lava Hound,Mega Minion,Minions,Valkyrie,Balloon,Tombstone,Zap,Fireball,3.0,1.0,win
260,Lava Hound,Mega Minion,Minions,Valkyrie,Balloon,Tombstone,Zap,Fireball,0.0,1.0,lose
261,Lava Hound,Mega Minion,Minions,Valkyrie,Balloon,Tombstone,Zap,Fireball,2.0,1.0,win
262,Lava Hound,Mega Minion,Minions,Valkyrie,Balloon,Tombstone,Zap,Fireball,0.0,1.0,lose
263,Lava Hound,Mega Minion,Minions,Valkyrie,Balloon,Tombstone,Zap,Fireball,2.0,1.0,win
264,Lava Hound,Mega Minion,Minions,Valkyrie,Balloon,Tombstone,Zap,Fireball,2.0,0.0,win
265,Lava Hound,Mega Minion,Minions,Valkyrie,Balloon,Tombstone,Zap,Fireball,2.0,0.0,win
266,Lava Hound,Mega Minion,Minions,Valkyrie,Balloon,Tombstone,Zap,Fireball,1.0,0.0,win
267,Lava Hound,Mega Minion,Minions,Valkyrie,Balloon,Tombstone,Zap,Fireball,1.0,2.0,lose
268,Lava Hound,Mega Minion,Minions,Valkyrie,Balloon,Tombstone,Zap,Fireball,3.0,1.0,win
269,Lava Hound,Mega Minion,Minions,Valkyrie,Balloon,Tombstone,Zap,Fireball,1.0,0.0,win
270,Valkyrie,Tesla,Wall Breakers,Goblin Drill,Bomber,Skeleton Army,Fire Spirit,Fireball,1.0,3.0,lose
271,Valkyrie,Tesla,Wall Breakers,Goblin Drill,Bomber,Skeleton Army,Fire Spirit,Fireball,1.0,0.0,win
272,Valkyrie,Tesla,Wall Breakers,Goblin Drill,Bomber,Skeleton Army,Fire Spirit,Fireball,0.0,1.0,lose
273,Valkyrie,Tesla,Wall Breakers,Goblin Drill,Bomber,Skeleton Army,Fire Spirit,Fireball,1.0,3.0,lose
274,Valkyrie,Tesla,Wall Breakers,Goblin Drill,Bomber,Skeleton Army,Fire Spirit,Fireball,1.0,0.0,win
275,Valkyrie,Tesla,Wall Breakers,Goblin Drill,Bomber,Skeleton Army,Fire Spirit,Fireball,2.0,3.0,lose
276,Valkyrie,Tesla,Wall Breakers,Goblin Drill,Bomber,Skeleton Army,Fire Spirit,Fireball,1.0,0.0,win
277,Valkyrie,Tesla,Wall Breakers,Goblin Drill,Bomber,Skeleton Army,Fire Spirit,Fireball,2.0,1.0,win
278,Valkyrie,Tesla,Wall Breakers,Goblin Drill,Bomber,Skeleton Army,Fire Spirit,Fireball,1.0,0.0,win
279,Spear Goblins,Wall Breakers,Magic Archer,Tornado,Fireball,Miner,Valkyrie,Bomb Tower,1.0,0.0,win
280,Valkyrie,Tesla,Wall Breakers,Goblin Drill,Bomber,Skeleton Army,Fire Spirit,Fireball,1.0,0.0,win
281,Valkyrie,Tesla,Wall Breakers,Goblin Drill,Bomber,Skeleton Army,Fire Spirit,Fireball,0.0,1.0,lose
282,Valkyrie,Tesla,Wall Breakers,Goblin Drill,Bomber,Skeleton Army,Fire Spirit,Fireball,0.0,1.0,lose
283,Valkyrie,Tesla,Wall Breakers,Goblin Drill,Bomber,Skeleton Army,Fire Spirit,Fireball,1.0,0.0,win
284,Valkyrie,Tesla,Wall Breakers,Goblin Drill,Bomber,Skeleton Army,Fire Spirit,Fireball,1.0,0.0,win
285,Valkyrie,Tesla,Wall Breakers,Goblin Drill,Bomber,Skeleton Army,Fire Spirit,Fireball,1.0,0.0,win
286,Balloon,Bandit,Skeleton Army,Baby Dragon,Inferno Tower,Electro Wizard,Mega Knight,Arrows,1.0,0.0,win
287,Valkyrie,Tesla,Wall Breakers,Goblin Drill,Bomber,Skeleton Army,Fire Spirit,Fireball,1.0,0.0,win
288,Valkyrie,Tesla,Wall Breakers,Goblin Drill,Bomber,Skeleton Army,Fire Spirit,Fireball,3.0,0.0,win
289,Valkyrie,Tesla,Wall Breakers,Goblin Drill,Bomber,Skeleton Army,Fire Spirit,Fireball,0.0,1.0,lose
290,Valkyrie,Tesla,Wall Breakers,Goblin Drill,Bomber,Skeleton Army,Fire Spirit,Fireball,1.0,0.0,win
291,Valkyrie,Tesla,Wall Breakers,Goblin Drill,Bomber,Skeleton Army,Fire Spirit,Fireball,0.0,2.0,lose
292,Valkyrie,Tesla,Wall Breakers,Goblin Drill,Bomber,Skeleton Army,Fire Spirit,Fireball,1.0,2.0,lose
293,Valkyrie,Tesla,Wall Breakers,Goblin Drill,Bomber,Skeleton Army,Fire Spirit,Fireball,2.0,1.0,win
294,Valkyrie,Tesla,Wall Breakers,Goblin Drill,Bomber,Skeleton Army,Fire Spirit,Fireball,1.0,0.0,win
295,Bandit,Mega Knight,Royal Ghost,Electro Spirit,Giant Snowball,Ram Rider,Archer Queen,Lightning,0.0,1.0,lose
296,Bandit,Mega Knight,Royal Ghost,Electro Spirit,Giant Snowball,Ram Rider,Archer Queen,Lightning,0.0,1.0,lose
297,Bandit,Mega Knight,Royal Ghost,Electro Spirit,Giant Snowball,Ram Rider,Archer Queen,Lightning,0.0,1.0,lose
298,Bandit,Mega Knight,Royal Ghost,Electro Spirit,Giant Snowball,Ram Rider,Archer Queen,Lightning,2.0,1.0,win
299,Bandit,Mega Knight,Royal Ghost,Electro Spirit,Giant Snowball,Ram Rider,Archer Queen,Lightning,2.0,1.0,win
300,Bandit,Mega Knight,Royal Ghost,Electro Spirit,Giant Snowball,Ram Rider,Archer Queen,Lightning,0.0,1.0,lose
301,Bandit,Mega Knight,Royal Ghost,Electro Spirit,Giant Snowball,Ram Rider,Archer Queen,Lightning,1.0,3.0,lose
302,Bandit,Mega Knight,Royal Ghost,Electro Spirit,Giant Snowball,Ram Rider,Archer Queen,Lightning,1.0,0.0,win
303,Bandit,Mega Knight,Royal Ghost,Electro Spirit,Giant Snowball,Ram Rider,Archer Queen,Lightning,1.0,0.0,win
304,Bandit,Mega Knight,Royal Ghost,Electro Spirit,Giant Snowball,Ram Rider,Archer Queen,Lightning,1.0,0.0,win
305,Bandit,Mega Knight,Royal Ghost,Electro Spirit,Giant Snowball,Ram Rider,Archer Queen,Lightning,3.0,1.0,win
306,Bandit,Mega Knight,Royal Ghost,Electro Spirit,Giant Snowball,Ram Rider,Archer Queen,Lightning,0.0,1.0,lose
307,Cannon Cart,Dart Goblin,Goblin Barrel,Golden Knight,Hunter,Skeletons,The Log,Wall Breakers,1.0,0.0,win
308,Mega Minion,Golem,Lightning,Tornado,Electro Wizard,Tombstone,Prince,Golden Knight,1.0,0.0,win
309,Electro Giant,Prince,Tornado,Earthquake,Skeletons,Archer Queen,Tombstone,Barbarian Barrel,1.0,0.0,win
310,Rascals,Guards,Fireball,The Log,Dart Goblin,Bats,Miner,Mortar,0.0,1.0,lose
311,Mega Minion,Golem,Lightning,Arrows,Electro Wizard,Tombstone,Prince,Golden Knight,1.0,0.0,win
312,Bandit,Mega Knight,Royal Ghost,Electro Spirit,Giant Snowball,Ram Rider,Archer Queen,Lightning,1.0,0.0,win
313,Bandit,Mega Knight,Royal Ghost,Electro Spirit,Giant Snowball,Ram Rider,Archer Queen,Lightning,2.0,1.0,win
314,Bandit,Mega Knight,Royal Ghost,Electro Spirit,Giant Snowball,Ram Rider,Archer Queen,Lightning,0.0,1.0,lose
315,Bandit,Mega Knight,Royal Ghost,Electro Spirit,Giant Snowball,Ram Rider,Archer Queen,Lightning,2.0,1.0,win
316,Bandit,Mega Knight,Royal Ghost,Electro Spirit,Giant Snowball,Ram Rider,Archer Queen,Lightning,1.0,3.0,lose
317,Bandit,Mega Knight,Royal Ghost,Electro Spirit,Giant Snowball,Ram Rider,Archer Queen,Lightning,1.0,0.0,win
318,Bandit,Mega Knight,Royal Ghost,Electro Spirit,Giant Snowball,Ram Rider,Archer Queen,Lightning,1.0,0.0,win
319,Bandit,Mega Knight,Royal Ghost,Electro Spirit,Giant Snowball,Ram Rider,Archer Queen,Lightning,1.0,0.0,win
320,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,0.0,1.0,lose
321,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,0.0,1.0,lose
322,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,1.0,2.0,lose
323,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,1.0,0.0,win
324,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,1.0,2.0,lose
325,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,1.0,0.0,win
326,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,3.0,1.0,win
327,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,0.0,1.0,lose
328,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,0.0,1.0,lose
329,Golem,Night Witch,Bats,Prince,Bomber,Skeleton Dragons,Arrows,Lightning,1.0,0.0,win
330,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,3.0,1.0,win
331,Golem,Night Witch,Bats,Prince,Bomber,Skeleton Dragons,Arrows,Lightning,2.0,1.0,win
332,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,3.0,1.0,win
333,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,3.0,0.0,win
334,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,1.0,0.0,win
335,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,3.0,1.0,win
336,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,1.0,3.0,lose
337,Prince,Dark Prince,Giant,Electro Wizard,Fireball,Zap,Mega Minion,Night Witch,2.0,1.0,win
338,Giant,Witch,Rage,Dark Prince,Bats,Zap,Mini P.E.K.K.A,Arrows,1.0,0.0,win
339,Miner,Electro Wizard,Mega Minion,Fireball,Dark Prince,Prince,Giant,Zap,3.0,1.0,win
340,Miner,Electro Wizard,Mega Minion,Fireball,Dark Prince,Prince,Giant,Zap,1.0,0.0,win
341,Sparky,Mini P.E.K.K.A,Arrows,Zap,Bats,Skeleton Army,Giant,Minion Horde,0.0,1.0,lose
342,Giant,Witch,Rage,Dark Prince,Bats,Zap,Mini P.E.K.K.A,Arrows,3.0,2.0,win
343,Golem,Night Witch,Bats,Prince,Bomber,Skeleton Dragons,Arrows,Lightning,3.0,0.0,win
344,Cannon,Electro Spirit,Skeletons,The Log,Musketeer,Hog Rider,Fireball,Ice Golem,0.0,1.0,lose
345,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,2.0,1.0,win
346,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,2.0,1.0,win
347,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,1.0,0.0,win
348,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,3.0,0.0,win
349,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,2.0,1.0,win
350,Dark Prince,Zap,Sparky,Goblin Giant,Mega Minion,Electro Wizard,Rage,Mini P.E.K.K.A,2.0,0.0,win
351,Dark Prince,Zap,Sparky,Goblin Giant,Mega Minion,Electro Wizard,Rage,Mini P.E.K.K.A,3.0,1.0,win
352,Dark Prince,Zap,Sparky,Goblin Giant,Mega Minion,Electro Wizard,Rage,Mini P.E.K.K.A,1.0,0.0,win
353,Dark Prince,Zap,Sparky,Goblin Giant,Mega Minion,Electro Wizard,Rage,Mini P.E.K.K.A,0.0,1.0,lose
354,Dark Prince,Zap,Sparky,Goblin Giant,Mega Minion,Electro Wizard,Rage,Mini P.E.K.K.A,3.0,0.0,win
355,Dark Prince,Zap,Sparky,Goblin Giant,Mega Minion,Electro Wizard,Rage,Mini P.E.K.K.A,0.0,1.0,lose
356,Dark Prince,Zap,Sparky,Goblin Giant,Mega Minion,Electro Wizard,Rage,Mini P.E.K.K.A,2.0,1.0,win
357,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,0.0,1.0,lose
358,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,0.0,1.0,lose
359,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,1.0,2.0,lose
360,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,1.0,0.0,win
361,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,1.0,2.0,lose
362,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,1.0,0.0,win
363,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,3.0,1.0,win
364,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,0.0,1.0,lose
365,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,0.0,1.0,lose
366,Golem,Night Witch,Bats,Prince,Bomber,Skeleton Dragons,Arrows,Lightning,1.0,0.0,win
367,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,3.0,1.0,win
368,Golem,Night Witch,Bats,Prince,Bomber,Skeleton Dragons,Arrows,Lightning,2.0,1.0,win
369,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,3.0,1.0,win
370,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,3.0,0.0,win
371,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,1.0,0.0,win
372,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,3.0,1.0,win
373,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,1.0,3.0,lose
374,Prince,Dark Prince,Giant,Electro Wizard,Fireball,Zap,Mega Minion,Night Witch,2.0,1.0,win
375,Giant,Witch,Rage,Dark Prince,Bats,Zap,Mini P.E.K.K.A,Arrows,1.0,0.0,win
376,Miner,Electro Wizard,Mega Minion,Fireball,Dark Prince,Prince,Giant,Zap,3.0,1.0,win
377,Miner,Electro Wizard,Mega Minion,Fireball,Dark Prince,Prince,Giant,Zap,1.0,0.0,win
378,Sparky,Mini P.E.K.K.A,Arrows,Zap,Bats,Skeleton Army,Giant,Minion Horde,0.0,1.0,lose
379,Giant,Witch,Rage,Dark Prince,Bats,Zap,Mini P.E.K.K.A,Arrows,3.0,2.0,win
380,Golem,Night Witch,Bats,Prince,Bomber,Skeleton Dragons,Arrows,Lightning,3.0,0.0,win
381,Cannon,Electro Spirit,Skeletons,The Log,Musketeer,Hog Rider,Fireball,Ice Golem,0.0,1.0,lose
382,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,2.0,1.0,win
383,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,2.0,1.0,win
384,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,1.0,0.0,win
385,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,3.0,0.0,win
386,Golem,Night Witch,Arrows,Zap,Mega Minion,Dark Prince,Bomber,Prince,2.0,1.0,win
387,Dark Prince,Zap,Sparky,Goblin Giant,Mega Minion,Electro Wizard,Rage,Mini P.E.K.K.A,2.0,0.0,win
388,Dark Prince,Zap,Sparky,Goblin Giant,Mega Minion,Electro Wizard,Rage,Mini P.E.K.K.A,3.0,1.0,win
389,Dark Prince,Zap,Sparky,Goblin Giant,Mega Minion,Electro Wizard,Rage,Mini P.E.K.K.A,1.0,0.0,win
390,Dark Prince,Zap,Sparky,Goblin Giant,Mega Minion,Electro Wizard,Rage,Mini P.E.K.K.A,0.0,1.0,lose
391,Dark Prince,Zap,Sparky,Goblin Giant,Mega Minion,Electro Wizard,Rage,Mini P.E.K.K.A,3.0,0.0,win
392,Dark Prince,Zap,Sparky,Goblin Giant,Mega Minion,Electro Wizard,Rage,Mini P.E.K.K.A,0.0,1.0,lose
393,Dark Prince,Zap,Sparky,Goblin Giant,Mega Minion,Electro Wizard,Rage,Mini P.E.K.K.A,2.0,1.0,win
394,Skeleton King,Arrows,Inferno Dragon,Mother Witch,Zappies,Graveyard,Skeleton Army,Giant Snowball,1.0,0.0,win
395,Skeleton King,Arrows,Inferno Dragon,Mother Witch,Zappies,Graveyard,Skeleton Army,Giant Snowball,1.0,0.0,win
396,Skeleton King,Arrows,Inferno Dragon,Mother Witch,Zappies,Graveyard,Skeleton Army,Giant Snowball,1.0,0.0,win
397,Skeleton King,Arrows,Inferno Dragon,Mother Witch,Zappies,Graveyard,Skeleton Army,Giant Snowball,1.0,0.0,win
398,Skeleton King,Poison,Inferno Dragon,Mother Witch,Zappies,Graveyard,Skeleton Army,Barbarian Barrel,0.0,1.0,lose
399,Skeleton King,Poison,Inferno Dragon,Mother Witch,Zappies,Graveyard,Skeleton Army,Barbarian Barrel,0.0,1.0,lose
400,Skeleton King,Poison,Inferno Dragon,Mother Witch,Zappies,Graveyard,Skeleton Army,Barbarian Barrel,1.0,0.0,win
401,Skeleton King,Poison,Inferno Dragon,Mother Witch,Zappies,Graveyard,Skeleton Army,Barbarian Barrel,1.0,0.0,win
402,Skeleton King,Poison,Inferno Dragon,Mother Witch,Zappies,Graveyard,Skeleton Army,Barbarian Barrel,1.0,0.0,win
403,Skeleton King,Poison,Inferno Dragon,Mother Witch,Zappies,Graveyard,Skeleton Army,Barbarian Barrel,2.0,1.0,win
404,Skeleton King,Poison,Inferno Dragon,Mother Witch,Zappies,Graveyard,Skeleton Army,Barbarian Barrel,1.0,0.0,win
405,Goblin Barrel,Princess,The Log,Skeleton Barrel,Dart Goblin,Knight,Skeleton Army,Inferno Tower,1.0,0.0,win
406,Goblin Barrel,Princess,The Log,Skeleton Barrel,Dart Goblin,Knight,Skeleton Army,Inferno Tower,2.0,1.0,win
407,Goblin Barrel,Princess,The Log,Skeleton Barrel,Dart Goblin,Knight,Skeleton Army,Inferno Tower,1.0,3.0,lose
408,Goblin Barrel,Princess,The Log,Skeleton Barrel,Dart Goblin,Knight,Skeleton Army,Inferno Tower,0.0,1.0,lose
409,Golem,Elite Barbarians,Mega Minion,Baby Dragon,Night Witch,Dark Prince,Arrows,Lightning,3.0,1.0,win
410,Golem,Elite Barbarians,Mega Minion,Baby Dragon,Night Witch,Dark Prince,Arrows,Lightning,3.0,1.0,win
411,Golem,Elite Barbarians,Mega Minion,Baby Dragon,Night Witch,Dark Prince,Arrows,Lightning,2.0,1.0,win
412,Golem,Elite Barbarians,Mega Minion,Baby Dragon,Night Witch,Dark Prince,Arrows,Lightning,0.0,1.0,lose
413,Golem,Elite Barbarians,Mega Minion,Baby Dragon,Night Witch,Dark Prince,Arrows,Lightning,3.0,1.0,win
414,Golem,Elite Barbarians,Mega Minion,Baby Dragon,Night Witch,Dark Prince,Arrows,Lightning,2.0,1.0,win
415,Golem,Elite Barbarians,Mega Minion,Baby Dragon,Night Witch,Dark Prince,Arrows,Lightning,2.0,1.0,win
416,Golem,Elite Barbarians,Mega Minion,Baby Dragon,Night Witch,Dark Prince,Arrows,Lightning,1.0,0.0,win
417,Golem,Elite Barbarians,Mega Minion,Baby Dragon,Night Witch,Dark Prince,Arrows,Lightning,1.0,0.0,win
418,Golem,Elite Barbarians,Mega Minion,Baby Dragon,Night Witch,Dark Prince,Arrows,Lightning,1.0,3.0,lose
419,Golem,Elite Barbarians,Mega Minion,Baby Dragon,Night Witch,Dark Prince,Arrows,Lightning,3.0,2.0,win
420,Golem,Elite Barbarians,Mega Minion,Baby Dragon,Night Witch,Dark Prince,Arrows,Lightning,3.0,1.0,win
421,Golem,Elite Barbarians,Mega Minion,Baby Dragon,Night Witch,Dark Prince,Arrows,Lightning,0.0,1.0,lose
422,Golem,Elite Barbarians,Mega Minion,Baby Dragon,Night Witch,Dark Prince,Arrows,Lightning,0.0,1.0,lose
423,Golem,Elite Barbarians,Mega Minion,Baby Dragon,Night Witch,Dark Prince,Arrows,Lightning,1.0,3.0,lose
424,Golem,Elite Barbarians,Mega Minion,Baby Dragon,Night Witch,Dark Prince,Arrows,Lightning,3.0,1.0,win
425,Golem,Elite Barbarians,Mega Minion,Baby Dragon,Night Witch,Dark Prince,Arrows,Lightning,3.0,1.0,win
426,Golem,Elite Barbarians,Mega Minion,Baby Dragon,Night Witch,Dark Prince,Arrows,Lightning,0.0,3.0,lose
427,Golem,Elite Barbarians,Mega Minion,Baby Dragon,Night Witch,Dark Prince,Arrows,Lightning,1.0,3.0,lose
428,Golem,Elite Barbarians,Mega Minion,Baby Dragon,Night Witch,Dark Prince,Arrows,Lightning,0.0,1.0,lose
429,Golem,Elite Barbarians,Mega Minion,Baby Dragon,Night Witch,Dark Prince,Arrows,Lightning,3.0,1.0,win
430,Golem,Elite Barbarians,Mega Minion,Baby Dragon,Night Witch,Dark Prince,Arrows,Lightning,1.0,0.0,win
